id,team_api_id,team_fifa_api_id,team_long_name,team_short_name,transfers_name,matched_team,match_score,country,league,logo_filename,cleaned_query,latitude,longitude
1,9987,673.0,KRC Genk,GEN,KRC Genk,krc genk,100.0,Belgium,Jupiler Pro League,KRC Genk - Belgium - Jupiler Pro League.png,"Genk, Belgium",50.9654864,5.5001456
2,9993,675.0,Beerschot AC,BAC,Beerschot AC,beerhot v.a.,73.6842105263158,Belgium,Jupiler Pro League,Beerschot V.A. - Belgium - Jupiler Pro League.png,"Beerhot, Belgium",,
3,10000,15005.0,SV Zulte-Waregem,ZUL,Zulte Waregem,sv zulte waregem,96.7741935483871,Belgium,Jupiler Pro League,SV Zulte Waregem - Belgium - Jupiler Pro League.png,"Sv Zulte-Waregem, Belgium",,
4,9994,2007.0,Sporting Lokeren,LOK,KSC Lokeren,sporting cp,66.66666666666667,Portugal,Liga Portugal,Sporting CP - Portugal - Liga Portugal.png,"Lokeren, Portugal",,
5,9984,1750.0,KSV Cercle Brugge,CEB,Club Brugge,club brugge,64.28571428571428,Belgium,Jupiler Pro League,Club Brugge - Belgium - Jupiler Pro League.png,"Ksv Cercle Brugge, Belgium",,
6,8635,229.0,RSC Anderlecht,AND,RSC Anderlecht,r anderlecht,100.0,Belgium,Jupiler Pro League,RSC Anderlecht - Belgium - Jupiler Pro League.png,"R Anderlecht, Belgium",50.845386412012935,4.340770380198071
7,9991,674.0,KAA Gent,GEN,KAA Gent,krc genk,62.5,Belgium,Jupiler Pro League,KRC Genk - Belgium - Jupiler Pro League.png,"Gent, Belgium",51.0538286,3.7250121
8,9998,1747.0,RAEC Mons,MON,,as mono,62.5,France,Ligue 1,AS Monaco - France - Ligue 1.png,"Mons, France",43.6118557,1.5721111
9,7947,,FCV Dender EH,DEN,,v dender eh,100.0,Belgium,Jupiler Pro League,FCV Dender EH - Belgium - Jupiler Pro League.png,"V Dender Eh, Belgium",,
10,9985,232.0,Standard de Liège,STL,Standard Liège,standard liege,90.32258064516128,Belgium,Jupiler Pro League,Standard Liège - Belgium - Jupiler Pro League.png,"Standard De Liege, Belgium",50.61095765,5.54393415
11,8203,110724.0,KV Mechelen,MEC,KV Mechelen,kv mechelen,100.0,Belgium,Jupiler Pro League,KV Mechelen - Belgium - Jupiler Pro League.png,"Kv Mechelen, Belgium",51.0371829,4.4863913
12,8342,231.0,Club Brugge KV,CLB,Club Brugge,club brugge,88.0,Belgium,Jupiler Pro League,Club Brugge - Belgium - Jupiler Pro League.png,"Brugge Kv, Belgium",51.2085526,3.226772
13,9999,546.0,KSV Roeselare,ROS,,kv mechelen,58.33333333333333,Belgium,Jupiler Pro League,KV Mechelen - Belgium - Jupiler Pro League.png,"Ksv Roeselare, Belgium",50.9520177,3.1047304
14,8571,100081.0,KV Kortrijk,KOR,,kv kortrijk,100.0,Belgium,Jupiler Pro League,KV Kortrijk - Belgium - Jupiler Pro League.png,"Kv Kortrijk, Belgium",50.8276429,3.2659884
15,4049,,Tubize,TUB,,vizela,50.0,Portugal,Liga Portugal,FC Vizela - Portugal - Liga Portugal.png,"Tubize, Portugal",,
16,9996,111560.0,Royal Excel Mouscron,MOU,Exc. Mouscron,royal antwerp,51.61290322580645,Belgium,Jupiler Pro League,Royal Antwerp - Belgium - Jupiler Pro League.png,"Royal Excel Mouron, Belgium",,
17,10001,681.0,KVC Westerlo,WES,KVC Westerlo,kvc westerlo,100.0,Belgium,Jupiler Pro League,KVC Westerlo - Belgium - Jupiler Pro League.png,"Kvc Westerlo, Belgium",51.094091,4.92812145796815
18,9986,670.0,Sporting Charleroi,CHA,RSC Charleroi,r charleroi,75.86206896551724,Belgium,Jupiler Pro League,R Charleroi SC - Belgium - Jupiler Pro League.png,"Charleroi, Belgium",50.4116233,4.444528
614,9997,680.0,Sint-Truidense VV,STT,,sinttruidense vv,100.0,Belgium,Jupiler Pro League,Sint-Truidense VV - Belgium - Jupiler Pro League.png,"Sint-Truidense Vv, Belgium",,
1034,9989,239.0,Lierse SK,LIE,Lierse SK,lillestrm sk,66.66666666666667,Norway,Eliteserien,Lillestrøm SK - Norway - Eliteserien.png,"Lierse Sk, Norway",,
1042,6351,2013.0,KAS Eupen,EUP,KAS Eupen,kas eupen,100.0,Belgium,Jupiler Pro League,KAS Eupen - Belgium - Jupiler Pro League.png,"Kas Eupen, Belgium",50.6263653,6.0453424
1513,1773,100087.0,Oud-Heverlee Leuven,O-H,,oudheverlee leuven,100.0,Belgium,Jupiler Pro League,Oud-Heverlee Leuven - Belgium - Jupiler Pro League.png,"Oud-Heverlee Leuven, Belgium",50.8376275,4.6629253
2004,8475,110913.0,Waasland-Beveren,WAA,,slovan liberec,55.172413793103445,Czech Republic,Chance Liga,Slovan Liberec - Czech Republic - Chance Liga.png,"Waasland-Beveren, Czech Republic",,
2476,8573,682.0,KV Oostende,OOS,KV Oostende,kv oostende,100.0,Belgium,Jupiler Pro League,KV Oostende - Belgium - Jupiler Pro League.png,"Kv Oostende, Belgium",51.2258565,2.919496
2510,274581,111560.0,Royal Excel Mouscron,MOP,Exc. Mouscron,royal antwerp,51.61290322580645,Belgium,Jupiler Pro League,Royal Antwerp - Belgium - Jupiler Pro League.png,"Royal Excel Mouron, Belgium",,
3457,10260,11.0,Manchester United,MUN,Man Utd,manchester united,100.0,England,Premier League,Manchester United - England - Premier League.png,"Manchester United, England",53.4649481,-2.2906349
3458,10261,13.0,Newcastle United,NEW,Newcastle,newcastle united,100.0,England,Premier League,Newcastle United - England - Premier League.png,"Newcastle United, England",55.0041755,-1.5649326866735827
3459,9825,1.0,Arsenal,ARS,Arsenal,arsenal,100.0,England,Premier League,Arsenal - England - Premier League.png,"Arsenal, England",51.5583839,-0.1074866
3460,8659,109.0,West Bromwich Albion,WBA,West Brom,brighton & hove albion,52.38095238095239,England,Premier League,Brighton & Hove Albion - England - Premier League.png,"West Bromwich Albion, England",52.56115045,-1.9507114384017314
3461,8472,106.0,Sunderland,SUN,Sunderland,nordsjaelland,60.86956521739131,Denmark,Superliga,FC Nordsjaelland - Denmark - Superliga.png,"Sunderland, Denmark",,
3462,8650,9.0,Liverpool,LIV,Liverpool,liverpool,100.0,England,Premier League,Liverpool FC - England - Premier League.png,"Liverpool, England",53.4071991,-2.99168
3463,8654,19.0,West Ham United,WHU,West Ham,west ham united,100.0,England,Premier League,West Ham United - England - Premier League.png,"West Ham United, England",51.5697731,0.460239
3464,8528,1917.0,Wigan Athletic,WIG,Wigan,athletic,72.72727272727273,Spain,LaLiga,Athletic - Spain - LaLiga.png,"Wigan Athletic, Spain",,
3465,10252,2.0,Aston Villa,AVL,Aston Villa,aston villa,100.0,England,Premier League,Aston Villa - England - Premier League.png,"Aston Villa, England",51.32041745,-2.5063290769304234
3466,8456,10.0,Manchester City,MCI,Man City,manchester united,81.25,England,Premier League,Manchester United - England - Premier League.png,"Manchester City, England",53.48309105,-2.2002520023433307
3467,8668,7.0,Everton,EVE,Everton,everton,100.0,England,Premier League,Everton FC - England - Premier League.png,"Everton, England",52.1462041,-0.2430129
3468,8655,3.0,Blackburn Rovers,BLB,Blackburn,caykur rizespor,48.27586206896552,Türkiye,Süper Lig,Caykur Rizespor - Türkiye - Süper Lig.png,"Blkburn Rovers, Türkiye",,
3469,8549,12.0,Middlesbrough,MID,Middlesbrough,if elfsborg,50.0,Sweden,Allsvenskan,IF Elfsborg - Sweden - Allsvenskan.png,"Middlesbrough, Sweden",,
3470,8586,18.0,Tottenham Hotspur,TOT,Spurs,tottenham hotspur,100.0,England,Premier League,Tottenham Hotspur - England - Premier League.png,"Tottenham Hotspur, England",51.604157,-0.0662604100000004
3471,8559,4.0,Bolton Wanderers,BOL,Bolton,wolverhampton wanderers,76.92307692307692,England,Premier League,Wolverhampton Wanderers - England - Premier League.png,"Bolton Wanderers, England",53.5794299,-2.515916282730622
3472,10194,1806.0,Stoke City,STK,Stoke City,leicester city,66.66666666666667,England,Premier League,Leicester City - England - Premier League.png,"Stoke City, England",53.006213,-2.1777553842365402
3473,8667,1952.0,Hull City,HUL,Hull City,almere city,60.0,Netherlands,Eredivisie,Almere City FC - Netherlands - Eredivisie.png,"Hull City, Netherlands",,
3474,9879,144.0,Fulham,FUL,Fulham,fulham,100.0,England,Premier League,Fulham FC - England - Premier League.png,"Fulham, England",51.474408,-0.206809
3475,8455,5.0,Chelsea,CHE,Chelsea,chelsea,100.0,England,Premier League,Chelsea FC - England - Premier League.png,"Chelsea, England",51.4875167,-0.1687007
3476,8462,1790.0,Portsmouth,POR,Portsmouth,porto,66.66666666666667,Portugal,Liga Portugal,FC Porto - Portugal - Liga Portugal.png,"Portsmouth, Portugal",,
4218,8658,88.0,Birmingham City,BIR,Birmingham,man city,60.86956521739131,England,Premier League,Man City - England - Premier League.png,"Birmingham City, England",52.4822706,-1.8888147987150585
4225,8602,110.0,Wolverhampton Wanderers,WOL,Wolves,wolverhampton wanderers,100.0,England,Premier League,Wolverhampton Wanderers - England - Premier League.png,"Wolverhampton Wanderers, England",52.58927385,-2.1293414704232267
4234,8191,1796.0,Burnley,BUR,Burnley,burnley,100.0,England,Premier League,Burnley - England - Premier League.png,"Burnley, England",53.7907262,-2.2439196
4996,8483,1926.0,Blackpool,BLA,Blackpool,liverpool,62.5,England,Premier League,Liverpool FC - England - Premier League.png,"Blkpool, England",,
5744,10003,1960.0,Swansea City,SWA,Swansea,man city,70.0,England,Premier League,Man City - England - Premier League.png,"Swansea City, England",53.35696333976217,-2.9078394173368336
5747,10172,15.0,Queens Park Rangers,QPR,QPR,sparta prague,56.25,Czech Republic,Chance Liga,AC Sparta Prague - Czech Republic - Chance Liga.png,"Queens Park Rangers, Czech Republic",,
5756,9850,1792.0,Norwich City,NOR,Norwich,norwich,73.6842105263158,England,Premier League,Norwich - England - Premier League.png,"Norwich City, England",52.6348426,1.2871862
6504,8466,17.0,Southampton,SOU,Southampton,southampton,100.0,England,Premier League,Southampton FC - England - Premier League.png,"Southampton, England",50.9025349,-1.404189
6509,9798,1793.0,Reading,REA,Reading,r seraing,75.0,Belgium,Jupiler Pro League,RFC Seraing - Belgium - Jupiler Pro League.png,"Reading, Belgium",50.79410505,5.351775734375002
7261,9826,1799.0,Crystal Palace,CRY,Crystal Palace,crystal pale,100.0,England,Premier League,Crystal Palace - England - Premier League.png,"Crystal Pale, England",,
7276,8344,1961.0,Cardiff City,CAR,Cardiff,almere city,60.86956521739131,Netherlands,Eredivisie,Almere City FC - Netherlands - Eredivisie.png,"Cardiff City, Netherlands",,
8021,8197,95.0,Leicester City,LEI,Leicester,leicester city,100.0,England,Premier League,Leicester City - England - Premier League.png,"Leicester City, England",52.6232734,-1.1350487
8779,8678,1943.0,Bournemouth,BOU,Bournemouth,a bournemouth,91.66666666666666,England,Premier League,AFC Bournemouth - England - Premier League.png,"Bournemouth, England",50.7201514,-1.8799118
8784,9817,1795.0,Watford,WAT,Watford,watford,100.0,England,Premier League,Watford FC - England - Premier League.png,"Watford, England",51.6553875,-0.3957425
9537,8583,57.0,AJ Auxerre,AUX,AJ Auxerre,aj auxerre,100.0,France,Ligue 1,AJ Auxerre - France - Ligue 1.png,"Aj Auxerre, France",47.7865182,3.5873446
9538,9830,71.0,FC Nantes,NAN,FC Nantes,nantes,100.0,France,Ligue 1,FC Nantes - France - Ligue 1.png,"Nantes, France",47.2186371,-1.5541362
9539,9827,59.0,Girondins de Bordeaux,BOR,G. Bordeaux,g. bordeaux,62.5,France,Ligue 1,G. Bordeaux - France - Ligue 1.png,"Girondins De Bordeaux, France",44.874122042924654,-0.6711750968323617
9540,7819,210.0,SM Caen,CAE,SM Caen,st. gallen,58.82352941176471,Switzerland,Super League,FC St. Gallen - Switzerland - Super League.png,"Sm Caen, Switzerland",,
9541,9746,1738.0,Le Havre AC,LEH,AC Le Havre,le havre,100.0,France,Ligue 1,Le Havre AC - France - Ligue 1.png,"Le Havre, France",49.4938975,0.1079732
9542,9831,72.0,OGC Nice,NIC,OGC Nice,ogc nice,100.0,France,Ligue 1,OGC Nice - France - Ligue 1.png,"Ogc Nice, France",43.7041331,7.1936019
9543,8682,1739.0,Le Mans FC,LEM,Le Mans,lechia gdansk,60.0,Poland,PKO BP Ekstraklasa,Lechia Gdansk - Poland - PKO BP Ekstraklasa.png,"Le Mans, Poland",51.142874,16.9438726
9544,8689,217.0,FC Lorient,LOR,FC Lorient,lorient,100.0,France,Ligue 1,FC Lorient - France - Ligue 1.png,"Lorient, France",47.7477336,-3.3660907
9545,9748,66.0,Olympique Lyonnais,LYO,Olympique Lyon,olympique lyon,87.5,France,Ligue 1,Olympique Lyon - France - Ligue 1.png,"Olympique Lyonnais, France",45.9878622,4.7185309
